BP Number,Priority,Public Safety and Disaster,Reference,cable,internet/Data,satellite,wireless,wireline,Service Provider,Network Operator,"Priority (1,2,3)",Equipment Supplier,Property Manager,Government,Public Safety,Keywords,,,,,,,,,,,,,,,,,,,,,
12-10-0654,Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,Policy, Power,,,,,,,,,,,,,,,,,,,,
12-10-0656,Highly Important,TRUE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Power, Procedures,,,,,,,,,,,,,,,,,,,,
12-10-0663,Important,TRUE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,TRUE,Documentation, Network Operations, Power,,,,,,,,,,,,,,,,,,,
12-10-0665,Highly Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,FALSE,Documentation, Power, Procedures,,,,,,,,,,,,,,,,,,,
12-10-0667,Highly Important,TRUE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Hardware, Network Provisioning, Power,,,,,,,,,,,,,,,,,,,
12-10-0672,Critical,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Emergency Preparedness, Power, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12-10-0673,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Fire, Power, Procedures,,,,,,,,,,,,,,,,,,,
12-10-0675,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,Hardware, Power, Procedures,,,,,,,,,,,,,,,,,,,
12-10-0679,Highly Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,Facilities - Transport, Network Elements, Power, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12-10-0680,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Hardware, Power,,,,,,,,,,,,,,,,,,,,
12-10-0681,Important,FALSE,"Refer to Technical Reference (SR-332), Reliability Prediction Procedure for Electronic Equipment, and http://telecom- info.telcordia.com/site- cgi/ido/docs.cgi?ID=SEARCH&DOCUMENT=S R-332&",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,FALSE,Hardware, Network Provisioning, Power,,,,,,,,,,,,,,,,,,,
12-10-0682,Important,TRUE,http://192.4.253.70/services/testing/nebs/index.html,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Network Elements, Network Provisioning, Power,,,,,,,,,,,,,,,,,,,
12-10-0683,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Fire, Power,,,,,,,,,,,,,,,,,,,,
12-10-0684,Important,FALSE,Diode OR'ed arrangements require additional special overcurrent protection considerations,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,FALSE,Fire, Hardware, Network Operations, Power,,,,,,,,,,,,,,,,,,
12-10-0685,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Network Operations, Power, Procedures,,,,,,,,,,,,,,,,,,,
12-10-0696,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Fire, Network Operations, Power, Procedures,,,,,,,,,,,,,,,,,,
12-10-0700,Highly Important,TRUE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Human Resources, Network Operations, Power,,,,,,,,,,,,,,,,,,,
12-10-0702,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Hardware, Network Elements, Network Operations, Power,,,,,,,,,,,,,,,,,,
12-10-0703,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,TRUE,Access Control, Cyber Security, Physical Security Management, Power,,,,,,,,,,,,,,,,,,
12-10-0705,Important,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Facilities - Transport, Procedures,,,,,,,,,,,,,,,,,,,,
12-10-0706,Important,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Facilities - Transport,,,,,,,,,,,,,,,,,,,,,
12-10-0707,Important,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Facilities - Transport, Industry Cooperation, Network Operations, Procedures,,,,,,,,,,,,,,,,,,
12-10-0708,Important,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Facilities - Transport, Network Operations, Procedures,,,,,,,,,,,,,,,,,,,
12-10-0709,Highly Important,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Documentation, Facilities - Transport, Network Operations, Procedures,,,,,,,,,,,,,,,,,,
12-10-0749,Critical,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,Hardware, Network Elements, Procedures, Software,,,,,,,,,,,,,,,,,,
12-10-0710,Highly Important,FALSE,"Industry source example is the Common Ground Alliance. (http://www.commongroundalliance.com).  Methods to consider, based on certain climate and geographical conditions include: hand-digging when practical (potholing), soft digging, vacuum excavation methods, pneumatic hand tools, other mechanical methods with the approval of the facility owner/operator, or other technical methods that may be developed and assign trained technical personnel to monitor activities at work sites where digging is underway.",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Facilities - Transport, Network Operations, Procedures,,,,,,,,,,,,,,,,,,,
12-10-0719,Important,FALSE,"Industry source example is the Common Ground Alliance. (http://www.commongroundalliance.com).  Methods to consider, based on certain climate and geographical conditions include: hand-digging when practical (potholing), soft digging, vacuum excavation methods, pneumatic hand tools, other mechanical methods with the approval of the facility owner/operator, or other technical methods that may be developed and assign trained technical personnel to monitor activities at work sites where digging is underway.",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Facilities - Transport, Network Operations, Procedures,,,,,,,,,,,,,,,,,,,
12-10-0722,Important,TRUE,"Cables can be protected using armored cable or type ""C"" conduit in pest-infested areas.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,TRUE,Facilities - Transport, Procedures,,,,,,,,,,,,,,,,,,,,
12-10-0725,Important,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,Facilities - Transport, Industry Cooperation, Liaison,,,,,,,,,,,,,,,,,,,
12-10-0726,Important,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Facilities - Transport, Industry Cooperation, Liaison, Policy, Training and Awareness,,,,,,,,,,,,,,,,,
12-10-0729,Important,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Facilities - Transport, Human Resources, Industry Cooperation, Training and Awareness,,,,,,,,,,,,,,,,,,
12-10-0733,Important,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Facilities - Transport, Industry Cooperation, Liaison,,,,,,,,,,,,,,,,,,,
12-10-0735,Important,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Facilities - Transport, Supervision,,,,,,,,,,,,,,,,,,,,
12-10-0736,Highly Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Disaster Recovery, Emergency Preparedness, Facilities - Transport, Network Operations, Policy,,,,,,,,,,,,,,,,,
12-10-0741,Important,FALSE,"The Common Ground Alliance Best Practices document (www.commongroundalliance.com) provides comprehensive guidance in the areas of Planning & Design, One-Call Centers, Locating & Marking, Excavation, Mapping, Compliance, Public Education, Reporting & Evaluation, and Homeland Security. Many of the Best Practice are applicable to the activities of Service Providers and Network Operators.",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Documentation, Facilities - Transport, Policy, Procedures, Training and Awareness,,,,,,,,,,,,,,,,,
12-10-0745,Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,Hardware, Network Elements, Software, Technical Support,,,,,,,,,,,,,,,,,,
12-10-0746,Important,FALSE,See GR 2914 at http://telecom-info.telcordia.com/site- cgi/ido/docs.cgi?ID=287618448SEARCH&DOCU MENT=GR-2914,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,Hardware, Network Elements, Software, Technical Support,,,,,,,,,,,,,,,,,,
12-10-0748,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,Disaster Recovery, Documentation, Network Elements, Procedures, Technical Support, Training and Awareness,,,,,,,,,,,,,,,,
12-10-0751,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,Documentation, Hardware, Network Elements, Procedures, Software, Technical Support,,,,,,,,,,,,,,,,
12-10-0752,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Documentation, Network Elements, Procedures,,,,,,,,,,,,,,,,,,,
12-10-0753,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Documentation, Network Elements, Network Operations, Procedures, Training and Awareness,,,,,,,,,,,,,,,,,
12-10-0754,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,TRUE,Documentation, Hardware, Network Elements, Network Operations, Network Provisioning, Procedures, Technical Support,,,,,,,,,,,,,,,
12-10-0755,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Documentation, Network Operations, Procedures, Supervision, Training and Awareness,,,,,,,,,,,,,,,,,
12-10-0756,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Network Operations, Procedures,,,,,,,,,,,,,,,,,,,,
12-10-0757,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE,Network Operations, Procedures,,,,,,,,,,,,,,,,,,,,
12-10-0759,Important,FALSE,This Best practice could impact 9-1-1 operations.,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Facilities - Transport, Network Elements, Network Operations, Network Provisioning, Procedures,,,,,,,,,,,,,,,,,
12-10-0761,Important,TRUE,"Best Practice recommended by the NRSC Timing Outage Task Force Report - March 6, 2002. See http://www.atis.org/docstore",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Essential Services, Facilities - Transport, Network Elements, Network Operations, Power, Procedures,,,,,,,,,,,,,,,,
12-10-0763,Highly Important,FALSE,"Reference IETF Best Current
Practices for operation of DNS nameservers: BCP
40 (RFC 2182) and BCP 16 (RFC 2870).",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Network Interoperability, Network Provisioning, Software,,,,,,,,,,,,,,,,,,
12-10-0765,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Network Interoperability, Software,,,,,,,,,,,,,,,,,,,
12-10-0766,Highly Important,FALSE,"Note: This Best practice could impact 9-1-1 operations. For example, TI 811 mandates the use of G.711",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,Network Interoperability, Software,,,,,,,,,,,,,,,,,,,,
12-10-0767,Highly Important,FALSE,"See IETF RFC 3372, BCP 63 for examples.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Network Interoperability, Software,,,,,,,,,,,,,,,,,,,
12-10-0768,Highly Important,FALSE,"See IETF RFC 3398, Integrated Services Digital Network (ISDN) User Part (ISUP) to Session Initiation Protocol (SIP) Mapping.",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security,,,,,,,,,,,,,,,,,,,,,
12-10-0769,Highly Important,FALSE,"See ITU-T Recommendation Q.1912.5, â€œInterworking between Session Initiation Protocol (SIP) and Bearer Independent Call Control Protocol or ISDN User Part,â€ or 3GPP TS 29.163, â€œInterworking between the IP Multimedia (IM) Core Network (CN) subsystem and Circuit Switched (CS) networksâ€.",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security,,,,,,,,,,,,,,,,,,,,,
12-10-0770,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Network Interoperability, Software,,,,,,,,,,,,,,,,,,,
12-10-0775,Highly Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Documentation, Facilities - Transport, Network Operations, Network Provisioning, Procedures,,,,,,,,,,,,,,,,,
12-10-0776,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Access Control, Physical Security Management, Procedures,,,,,,,,,,,,,,,,,,,
12-10-0777,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,Hardware, Network Elements, Software,,,,,,,,,,,,,,,,,,,
12-10-0778,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Facilities - Transport, Network Operations, Network Provisioning, Supervision, Training and Awareness,,,,,,,,,,,,,,,,,
12-10-0781,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,TRUE,Buildings, Emergency Preparedness, Fire, Procedures, Security Systems,,,,,,,,,,,,,,,,,
12-10-0784,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Documentation, Facilities - Transport, Hardware, Procedures,,,,,,,,,,,,,,,,,,
12-10-0790,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,TRUE,TRUE,Disaster Recovery, Emergency Preparedness, Pandemic, Policy,,,,,,,,,,,,,,,,,,
12-10-0791,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,TRUE,TRUE,Disaster Recovery, Emergency Preparedness, Pandemic, Policy, Training and Awareness,,,,,,,,,,,,,,,,,
12-10-0792,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Business Continuity, Essential Services, Human Resources, Pandemic, Policy, Supervision,,,,,,,,,,,,,,,,
12-10-0798,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Business Continuity, Disaster Recovery, Documentation, Emergency Preparedness, Hardware, Liaison, Material Movement, Network Elements, Pandemic, Policy, Procedures,,,,,,,,,,,
12-10-1043,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,Business Continuity, Disaster Recovery, Industry Cooperation, Technical Support,,,,,,,,,,,,,,,,,,
12-10-0799,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,Business Continuity, Documentation, Emergency Preparedness, Essential Services, Policy, Power, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,
12-10-0804,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,Documentation, Pandemic, Policy,,,,,,,,,,,,,,,,,,,
12-10-0815,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,TRUE,Hardware, Network Elements, Network Provisioning,,,,,,,,,,,,,,,,,,,
12-10-0816,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security,,,,,,,,,,,,,,,,,,,,,
12-10-0818,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Network Elements,,,,,,,,,,,,,,,,,,,,,
12-10-0819,Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,FALSE,Power,,,,,,,,,,,,,,,,,,,,,
12-10-1002,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,Business Continuity, Disaster Recovery, Emergency Preparedness, Policy,,,,,,,,,,,,,,,,,,
12-10-1006,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,Business Continuity, Disaster Recovery, Emergency Preparedness, Network Operations, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,,
12-10-1013,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,FALSE,Business Continuity, Emergency Preparedness,,,,,,,,,,,,,,,,,,,,
12-10-1016,Critical,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,Business Continuity, Disaster Recovery, Emergency Preparedness, Human Resources, Procedures,,,,,,,,,,,,,,,,,
12-10-1033,Critical,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Business Continuity, Disaster Recovery, Emergency Preparedness, Network Elements, Network Operations, Power, Public Safety and Disaster,,,,,,,,,,,,,,,
12-10-1036,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Business Continuity, Disaster Recovery, Emergency Preparedness, Network Elements,,,,,,,,,,,,,,,,,,
12-10-1039,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,Business Continuity, Disaster Recovery, Emergency Preparedness, Material Movement, Procedures,,,,,,,,,,,,,,,,,
12-10-1044,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,Business Continuity, Disaster Recovery, Emergency Preparedness, Industry Cooperation, Material Movement, Technical Support,,,,,,,,,,,,,,,,
12-10-1045,Important,FALSE,"Escalation process should consider using employees from separate regions, working with equipment vendors, mutual aid partners, etc.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Business Continuity, Disaster Recovery, Emergency Preparedness, Human Resources, Industry Cooperation,,,,,,,,,,,,,,,,,
12-10-1047,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Network Operations, Procedures, Software,,,,,,,,,,,,,,,,,
12-10-1048,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Business Continuity, Emergency Preparedness, Network Operations, Procedures,,,,,,,,,,,,,,,,,,
12-10-1050,Critical,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Business Continuity, Emergency Preparedness, Facilities - Transport, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12-10-1051,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,FALSE,Business Continuity, Disaster Recovery, Emergency Preparedness, Liaison,,,,,,,,,,,,,,,,,,
12-10-1052,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Training and Awareness,,,,,,,,,,,,,,,,,,,
12-10-1054,Highly Important,TRUE,"Function, size and occupancy need to considered.  This is not intended to include CEVs, tower sites, huts, regens, temporary or mobile facilities.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Buildings, Business Continuity, Emergency Preparedness, Fire,,,,,,,,,,,,,,,,,,
12-10-1061,Important,TRUE,"http://www.dhs.gov/telecommunications-service-
priority-tsp",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE,Business Continuity, Documentation, Emergency Preparedness, Essential Services, Network Operations, Public Safety and Disaster,,,,,,,,,,,,,,,,
12-10-1065,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Business Continuity, Disaster Recovery, Emergency Preparedness, Network Operations,,,,,,,,,,,,,,,,,,
12-10-1070,Highly Important,TRUE,http://www.ul.com/global/eng/pages/solutions/stan dards/accessstandards/,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Buildings, Network Operations, Power, Procedures,,,,,,,,,,,,,,,,,,
12-10-1071,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Buildings, Network Operations, Power, Procedures,,,,,,,,,,,,,,,,,,
12-10-1072,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Fire, Hardware, Network Operations, Power,,,,,,,,,,,,,,,,,,
12/10/5002,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Access Control, Buildings, Physical Security Management, Procedures, Security Systems,,,,,,,,,,,,,,,,,
12/10/5003,Important,TRUE,"Examples of policies and procedures for review may include access control, key control, property control, video surveillance, ID administration, sign-in procedures, guard compliance.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Access Control, Buildings, Guard Services, Physical Security Management, Procedures, Security Systems,,,,,,,,,,,,,,,,
12/10/5005,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Access Control, Buildings, Physical Security Management, Security Systems,,,,,,,,,,,,,,,,,,
12/10/5009,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Access Control, Buildings, Documentation, Physical Security Management, Procedures, Security Systems, Visitors,,,,,,,,,,,,,,,
12/10/5010,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Access Control, Buildings, Physical Security Management, Policy, Security Systems,,,,,,,,,,,,,,,,,
12/10/5011,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE,Access Control, Buildings, Physical Security Management, Security Systems,,,,,,,,,,,,,,,,,,
12/10/5013,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Access Control, Buildings, Documentation, Physical Security Management, Procedures, Security Systems,,,,,,,,,,,,,,,,
